treat,,,CTR,CTR,CTR,CTR,CTR,HFD,HFD,HFD,HFD,HFD
mouse,,,AL1A,CC1A,CC1B,CC2B,CC3A,HF1A,HF1B,HF2B,HF3A,HF3B
coarse,mid,fine,,,,,,,,,,
73,73,145,0.8082975821410406,1.7044825227483829,2.0156071759566974,1.8020968641567707,2.604097951593411,1.644694578617253,1.489002294798551,2.143186239374554,1.0942099795127582,1.401295820388359
771,146,146,0.7023941228551983,0.8737742753859028,0.7871204356185869,0.46822154863296955,1.06506748216298,0.7239169591811817,1.0121791611183972,1.0919583377965048,0.7294718751413439,0.6260078752894516
771,147,147,1.264977409292643,1.0489279781138503,0.6899931917658408,2.601267174676762,2.4735069270585375,1.2558842940637445,0.7987100351929146,0.9063688156393673,0.5489382833252779,1.4588727241835113
315,1057,148,1.0445186627957783,1.103073535755699,0.9862681401799891,0.8813823975629622,0.9427773479108749,1.0318490891109007,0.7999411045077703,0.9902350033375888,1.0207729755321078,1.2026586888219524
549,149,149,0.8365742288539407,0.9866197414279155,1.0322987250852704,1.2012363176493484,0.6638541506261649,1.1066424906922419,0.9137688569698224,0.913176543331778,1.1671898803561098,0.8168559686970129
73,73,153,1.2359549565766694,1.5761963767626435,1.5871864008791992,1.9260740544778996,1.5946848013702084,1.4135594654211625,1.6566824733275312,1.9436827217859807,1.437590878993084,1.9000745546219175
549,155,155,1.429328328704441,1.2412184145673253,1.3741147007726158,1.2131335269256607,1.0084111078578835,1.4304420394793924,1.3530444595457818,1.31914107167653,1.533363939952896,1.3224980547738225
315,1011,156,1.080179221839442,1.0652456519099858,0.8957304895765155,0.6621231494114274,1.0707097033864257,0.9053093825626581,0.8670716382818804,0.8467028524508321,0.95916851733495,0.7457021287083397
1009,1009,158,1.3015368296086958,0.9367853581100672,0.7127527914982809,0.45565475246983267,0.5724550214365758,0.5692546213699904,1.0512297230417278,0.6374598406148969,0.9838125251414032,0.6332103997636875
698,159,159,0.9204417255084429,0.720559783200409,0.8358027391261964,0.8254633258996146,0.4541199570959034,0.6297298102182195,0.5427056583759147,0.6909699123663939,0.7560297286148897,0.7433135504183518
771,162,162,0.8436143295157851,1.3735475205539098,1.0443324600608974,1.3065431136816033,0.9440804248048742,1.9240126013743781,0.8568505879238227,1.124800741583205,1.1240407362668685,0.8349398728051358
315,111,163,0.9054737730697123,0.7681438237105195,0.9397299687747103,0.9359483932400782,0.9208617888605137,0.9425574604105642,0.8891442885550351,0.9084512537109092,0.8370887923616116,1.1767026114588144
354,169,169,,1.4000980019583826,1.2112490065522794,1.3192252463608154,2.2778206750432832,1.4892292123480508,1.8447861871877227,1.2716005470398555,1.105111885794948,1.608956837044634
315,972,171,0.7959135496400844,0.5290029183568125,0.7932697791638057,0.627699006267823,0.5496361994095664,0.6689179140257849,0.5988867763290149,0.7259861985113945,0.6745430134231657,0.7636740231076513
1097,173,173,0.8344339499479556,0.5894148044145451,0.7895723827872391,0.6094191476494578,0.8808921573485912,0.7995235742296181,0.5458265393270965,0.439712262752175,0.6740911787001225,0.9593824096360638
549,178,178,1.5179712060258774,1.36610012646793,1.1312924769238175,0.9105121063745797,1.1280468204803735,1.0812640064918468,1.1870963608674654,1.139234536392244,1.5756577394229296,0.7987503681347453
315,1057,180,1.09582590700084,1.0662130250869435,0.9289890627015016,0.900413102077764,0.9182727989347068,0.9736924989107412,0.8429692661038316,0.9455065751146849,0.9213965311490341,1.1550992069920905
549,181,181,1.0773648353310898,0.8798073357741959,1.0370372991176657,1.1174779077748254,0.8605191275645664,1.122734192206184,0.8142140973289669,1.008129386110466,1.1511430558194589,0.9811016809441045
549,186,186,1.0278249704270797,1.0145309520385393,1.0028537020264652,0.9115630611175873,0.6132836502096156,0.94504442745328,0.9669263214442647,0.7136397751404114,0.9942088054454505,0.5794197230864782
315,1057,187,0.9597513580148588,1.0683439805342494,0.9845991921248026,0.9111768208563391,0.8956990874108336,1.049928418600833,0.9084323325871895,1.0450376077956705,1.0119054101108078,1.141240927040486
698,151,188,1.800417958728147,1.413199594623762,,0.7942568852800221,,,,1.3889946788691518,0.44468131443699854,0.8867578370979415
549,189,189,1.1694567186397105,0.8748554504115296,1.173496977028959,1.2603860349806686,0.8865691476829437,1.1596575814544212,0.9541433729668863,0.9665607488166922,1.1348901539427956,1.1018974508708241
1009,1009,190,0.37667533390529806,1.091335850983041,0.4356953834843121,0.8880385624800124,0.7092514666641164,0.4237421157572405,0.834252959691813,0.3752163413785878,0.4843745661234348,0.8212123113704469
1097,194,194,0.9366888936155852,0.6759015378675444,0.7994649261756023,0.7143167405498134,0.5536122437678753,0.8027029656481521,0.6888283918354317,0.7135733055027765,0.8021601223964447,0.5102658371513267
313,197,197,0.9042322123929276,0.962039183118323,0.6267885425032301,0.5144311727445099,0.6282774941241958,0.5596863417731569,1.133734048699792,0.7289055467304649,0.8504353462857216,0.3327041055349617
315,329,201,1.4204330746851095,1.4971226266538715,1.2797743346647654,1.2323441229059178,1.1874789442478482,1.3316461268539168,1.2223637488429384,1.225030217019401,1.4278016070763775,1.6514808450594638
354,202,202,1.8203843025365642,1.1913573051422914,1.4496227696389572,1.953444406247238,2.2482305178691666,1.6447191291504648,1.4403750717630845,1.680963733335993,1.199109994618562,1.6455088755885352
698,151,204,1.4974258168073633,0.8592666173931925,,0.6045733162003505,,,,0.9413456488710521,0.28262309632227217,0.6798016888346172
354,206,206,0.711069915490879,1.2317207655402722,0.8862777125361815,1.2085926495016641,1.0706017540583554,1.4810837447108993,1.173090732725704,0.812814140746164,0.9482891838804572,0.8615274198524242
354,209,209,,1.0293053200297841,0.9831550038746236,1.4308160194684416,1.8998377559395285,1.6118690350124827,1.05450468204232,1.5447436678961237,1.1000277800377984,1.1178953772713691
1097,210,210,1.5226301712693777,1.2243138013435944,1.1130041492669427,0.811663678856135,1.0222700620106284,0.7715281809206429,2.4593199027738444,0.9622707921462142,1.3281791751213634,1.4243307670608427
315,39,211,1.016197729829487,0.9707257839280445,1.0128302048738633,0.9643244135173425,1.1434448782593911,0.9479962164015588,1.0960997062067936,1.0177320430248529,1.0590747574830786,1.3216661370832623
313,214,214,1.238449393499706,1.4410343716932923,0.9319631374443142,0.8168631143950393,0.661252806574434,0.7384021908561191,1.8534598543700336,1.0257389420806442,1.2425575608566912,0.4346470895087106
313,215,215,1.6201562642400598,1.505920670620718,1.1082936592997326,0.8712022928153822,1.0155642555135571,0.9765738918774514,1.6080287283233579,1.3940526038176024,1.543524268541736,1.061567727191979
354,217,217,1.5872102522669016,1.211082260638738,1.1924430065433147,1.6721064878871215,2.2098187821281723,1.7507303590516838,1.599449559373518,1.9712355284188439,1.3303174708163459,1.5851727161940024
549,218,218,1.334840363855273,1.1861696665579315,1.0596707285880353,1.0530964038883586,0.9437721739688375,1.0202065399624307,1.025493831252808,1.049323180348627,1.25277758587649,0.7079550107643661
354,222,222,,,1.3452920828928723,,1.6226809499436736,1.2462869125511478,,0.6073858354096668,,1.3819057884080639
1097,223,223,0.5099877064925403,0.5504910494575318,1.018281914211857,1.0074434814256241,,1.1458099242005153,0.796393781193249,0.6463783604099117,0.8516193895545567,0.7405034572681349
354,225,225,,,1.0346650238653565,0.2580404646874872,1.2570712875284615,0.9292917489209366,1.9297154842167814,0.8706958170342116,0.5865953535929405,1.1258701856032969
1097,226,226,0.7608906187873954,0.6751379711532909,0.8854714202433696,0.7916684129279018,0.7632854396976968,0.8221093244287553,0.8713805138929632,0.858612434803618,0.8192686998713562,0.7243222809609097
1009,1009,229,0.5581892074517552,0.8367345417543828,0.7906868815541773,0.34482902466603443,1.1384577288475157,0.540806030911956,1.0086328486519869,0.5240221533285937,0.40474209973847936,1.1265923398825113
354,230,230,0.44338400580374476,1.1471374538304961,0.7575331777943433,1.2484146671457785,1.3593026404761985,0.8539353852526864,1.0620229476783298,0.8770075375040839,0.7350934450403345,0.715676980212508
313,231,231,1.2872437594739985,0.8788962851363077,0.741394219321815,0.25481236630940723,1.3914379360882605,0.7596347134740185,0.937580726577916,0.9478708244957965,0.8217638472281811,0.6638181159293439
315,402,233,1.2026216746272314,1.1560300313960172,1.255624713168205,0.7501866578175711,1.3420525892584185,1.2013154492404658,0.9806731064035911,1.066493436836184,1.1936909426115685,1.4596934883985333
315,541,234,0.9028195707336787,0.9039416428348136,1.0410856854009556,0.983784099736112,1.0806071669590136,1.046372573596379,0.8283864982844559,1.050914525116322,0.9644776175646844,0.9288166234627482
771,238,238,0.7224348199984414,1.0037141557955844,0.41865181894190245,1.2236685746914455,0.6402022462119925,0.8892307165571585,0.7555826766167932,0.55653437162042,0.6404731309768963,0.738350480948236
315,1011,243,0.9046355378292292,0.7968853289266389,0.5523453914020034,0.2760651685030633,0.6486183447077737,0.5695107155632572,0.568751845331581,0.5922639910841634,0.6376604993268048,0.4528874127482859
313,246,246,0.8761280446813019,0.7008977413138718,0.7690092428144863,0.6987308371428402,0.8834087930477865,0.7158640912541773,0.8390873436756109,0.869535033704432,0.6562582885473288,0.9763209716311129
315,1027,249,0.944069795161831,0.9626481889353586,1.1191427938683753,0.6666764419637174,0.7962205808443965,1.0815245872276353,0.9325533883001293,1.0069661105135073,0.9884245785931591,0.984977504022752
477,250,250,0.6242523063055497,0.6030487300271091,1.0177300288147701,0.7428800450863049,0.6844996017476085,0.9429565097777709,0.9138425337610353,0.7684287120390854,0.8625752325932393,0.7540463830854713
315,1002,251,1.1850817345028541,1.1083865127321446,1.1320137364971887,1.0290072216058648,1.2905829034762482,1.1438466374744374,1.2597693113616264,1.0579854397747654,1.22381157123055,1.345493644645798
315,1011,252,1.4092876651667892,1.2359960933832137,1.1382915708252503,0.9178268563675288,1.3089438163775295,1.161720541594739,1.1568316928948463,1.0611675147907524,1.165262621028616,1.0455218775183275
549,255,255,1.2333046282170046,1.4929692335134515,1.2065308213234869,1.2530941778454243,0.9650417635586792,1.4872579350108348,1.1940111772934843,1.448184467348716,1.6209319711111974,1.0612924471692329
315,533,257,0.8877964422598623,0.988473944522157,1.0491872881493756,0.7483777323589154,1.1850470872530623,0.9238823996817813,1.0283451932219894,0.9640770532942206,1.1009860643788518,0.9628412729932964
477,258,258,0.6118486616147427,0.5414517126260913,0.9342703262030624,0.7853318930375215,0.5781988870572901,0.8119991733810749,0.7495888684946601,0.7970798660978704,0.7571914662373282,0.7412435447509256
698,619,260,0.788263898582626,0.5081601405641218,0.7185138694254991,0.9239267740143298,1.2263955540658136,0.7760930349253509,0.5327803285507351,0.3814036977320065,0.6478433445090946,1.0466721709842797
549,262,262,1.9002317453928221,1.8933958158207962,1.45448602973877,1.1638566989869077,1.113531891304523,1.724729040481089,1.7158525431699518,1.7721254504632724,1.6692537614307807,1.2052669546873107
1097,263,263,1.0244687828211227,0.8923746135559621,1.1581415308249232,0.5613318424897524,0.7216971570144673,0.922762524226624,0.7139913847030795,0.8800452979692635,0.5884759570988445,0.6989304800745988
477,266,266,0.6756671788553434,0.5708808775997126,0.9500545883416366,0.7853657631188519,0.5604058669061255,0.8220916208284116,0.7340523008274662,0.7939934219419625,0.686150314789673,0.7664829058226306
698,619,268,0.8380764758192203,0.6606848753130034,0.8043783157844343,1.0565067849372731,0.9330877538377123,0.8519393279294365,0.5701201027809116,0.7815360342170131,0.8063974996833086,1.1234973724158188
315,425,269,0.8986695861352064,0.7688214165123608,0.7991257338830797,,1.1767841169994473,1.153324986244894,0.9719842423569601,0.7242718368906202,0.9970594156929533,0.7567265214240825
313,271,271,0.9867699848042718,0.8054319351577067,0.8495574633003423,0.5523685623220844,0.9769963928988695,1.0651712271036173,0.815755629650059,1.0105238508039256,0.7669585786887907,0.6661639784318268
1097,272,272,0.8327578629586238,0.8432644094945212,0.944764258564358,0.7355113638775224,0.6643604661697581,0.7303047456691978,0.8564659897779079,0.8785893253501569,0.589343313253266,0.8191632455862794
315,879,274,1.1429581883538038,1.1527670312471912,1.0819123148965897,1.1101886097613634,1.260847497861732,0.9613965713416833,1.0612573531036003,1.1674679062461806,1.05641575069562,1.015237020791027
315,894,279,0.9137507085252734,0.7898465579619237,0.6572828096142629,0.5567855620165445,0.6627511034772139,0.6001117274648247,0.7240481653491984,0.7354631129935131,0.7146518333304148,0.5576707951317336
771,280,280,1.0294454460786013,1.1398958838958988,0.7033415926023975,2.2685773677186982,1.9119635140227058,1.296714696342059,0.6841988026457799,0.8805518325680912,,1.0025109966386583
315,394,281,1.025825226949267,0.972845679826401,0.8656677011531655,0.8392203028989323,1.0361946595251748,0.7805321087146545,0.8655220276738775,0.7141183225413412,0.8469451237837876,0.7239597179617522
1097,286,286,0.8899952642103293,0.9106734015020347,0.7780557080206367,0.9365677916392441,,0.7334046413306343,0.6356521807810784,0.5324560855064013,0.8077776550348753,0.7961763432065677
803,287,287,0.4484600647723033,0.4405528379359894,0.7265160781730836,0.6892699551246726,0.6283882380197288,1.020648862631552,1.0375198124533587,0.4824437512427678,1.0137341358842675,0.7615894274188448
315,746,288,1.0819886239231102,0.8566280331671593,1.0681061559243095,1.1134536852204222,0.4587679455217466,0.7597783572846246,0.5650439053796422,0.9612324950398102,0.7080178340433568,0.8726947240189102
315,541,289,0.9326718124201012,0.9748378522769919,1.0473146151564123,0.9862038545409025,1.0610358513574853,1.031044179854172,0.8530232243543113,1.0594379329807044,1.0489040295458028,0.9435715171767414
477,292,292,0.6921899944815031,0.42459190223527254,0.8315732112931002,0.8287888628932578,1.2836805881582374,,0.49651451552597414,,0.7200154651412476,0.7673711157857125
315,48,296,0.9282469722659312,1.0524248788179396,1.041369171097827,1.15695990792544,1.110920741298187,1.0787491143648735,1.125729917844962,1.2428804892712824,1.1272080471812618,1.4168203051212134
803,298,298,0.8469391763482136,0.84578803625254,0.9653147326011411,0.8870092730683105,0.889019991584174,0.9786979008514409,1.2389746707844196,0.9799985040543949,1.0403940456315222,0.8676687324910186
1009,1009,301,0.6767611649192872,0.6420036525108731,0.7391507530689982,0.5615460135742278,0.40170084847639514,0.6423920458595674,0.5560584771459883,0.5306272407828203,0.6523467373134237,0.42298549882045816
703,295,303,0.753258528414587,0.6062315625373463,1.045069905496246,0.9996498618446891,0.7646915153188565,0.9559852742461435,0.7769315711178885,0.8414743750925762,1.0153332097034145,0.8464656124790116
