treat,,,CTR,CTR,CTR,CTR,CTR,HFD,HFD,HFD,HFD,HFD
mouse,,,AL1A,CC1A,CC1B,CC2B,CC3A,HF1A,HF1B,HF2B,HF3A,HF3B
coarse,mid,fine,,,,,,,,,,
1097,1,1,1.537813567742485,0.49446250650621426,1.0442058690547538,0.5895241768533269,0.16749541468982493,0.8218415743309055,0.33465894770205074,0.8306362264110452,1.6220914725254956,1.0490802850690981
315,345,2,0.522226610699753,0.582649589564714,0.5728230965547856,0.3593966015507194,0.4503230620829953,0.5591343935509221,0.5516036038210006,0.5299562157355858,0.4229972318804064,0.6168588099923002
1009,1009,6,0.6121262996468817,0.5601045193232373,0.5411418085518174,0.431926547665754,0.41900615628427357,0.4818743816329418,0.48347467330576227,0.4235304025354166,0.4658321457069453,0.29040309306093803
771,7,7,1.3792897442314502,2.347120725866886,2.0264609958278785,3.0819769714695564,1.622051150421242,2.1110233861069907,2.5422641918211877,1.7416249154050918,2.27093612837802,2.537777797951047
315,361,9,0.9177153482140884,0.7457514663396573,1.0218270426728138,0.9239860382390599,0.8188959000344217,1.0033194905826188,1.0938967372509492,0.9283025226952206,0.8229001853191177,1.2471788319028683
313,294,10,1.14815688663299,1.5802476066118774,1.3376657534498957,1.360650710436031,1.7524010003179467,1.3901456038671856,1.4578908265162258,1.446149390857701,1.4475783213735136,0.8927880114588838
313,12,12,0.41534035485276455,0.5407086591791895,0.6382404614321201,0.6231490234922222,0.40830347906637465,0.42670018952334193,0.4948786201106544,0.7706568699717712,0.5971233497270451,0.3181088740313719
549,15,15,0.35580144379347406,0.4164857137783872,0.4430395797035731,0.5662784372793191,0.3236385483835709,0.487534961208754,0.45607812854692914,0.5085969103333853,0.319709876602068,0.4093742813549054
313,294,17,1.5105967441733792,2.0186880812621073,1.5393041950090263,1.6939180797666935,2.403055625383371,1.743703111064661,1.704635691526603,1.62515780287012,1.6926111753987716,1.082438734536444
1089,19,19,3.0067271679220715,3.47061844122952,3.6685721968900005,4.12774749493781,4.3727839908939155,4.210991217318843,5.397241839068394,4.969682895177027,3.62943917869113,4.196455250801736
1089,918,20,1.1121078583686228,1.0201523653051316,1.1827567722662398,1.4478524053954074,1.6562100911267512,1.161613011022949,1.0861950865673442,1.4782842354185057,1.2605737204537633,1.2112848386208028
477,23,23,0.7432738963245826,1.1370825545823506,0.9798522651398366,1.5647871784819525,1.21967197979254,1.4689443539919955,1.141885972818507,1.3015901003459294,1.0964742429845706,1.0328697618039124
313,294,26,1.4083005368790367,1.66387384053719,1.3902482714491595,1.311764558130125,2.4341580789833435,1.4744606718384692,1.3180891360936322,1.4351855463378427,1.441257335628825,1.1841481491074564
549,27,27,0.7154470270701587,0.771269222556312,0.6264751605960178,0.4954222350968423,0.7240350214689104,0.7107756961046732,0.5246814902785055,0.8479258769120996,1.0109772732703664,0.4834107162308033
1089,918,28,0.7769229626976387,0.7289929321332894,0.9191687460691229,0.9504740563169166,0.9254096428721366,0.8503604914774469,0.786327208235613,1.046845313467773,0.8682790501856003,0.7326450157877084
1097,30,30,0.36502055350639023,0.19255072401269122,0.3067333516262251,0.24729314083056275,0.20822740954335622,,0.33506988985145636,0.3988921560433634,0.25251133007347765,0.3103375332798496
315,385,33,1.004566673249944,1.0657271608892747,0.8776719555487945,0.7920368611483305,1.3382562737594161,1.171175181402473,1.0801825218210377,0.9970271346675519,0.9451201917361735,0.7973581676156571
313,35,35,3.055656135955399,2.2577050463139314,2.2301546189015005,3.4026042622023946,6.025350218910324,1.9871516361567885,2.13754277335928,2.8203279376479347,2.60273556502705,2.7301382861490153
315,1057,36,0.7179735700051978,0.4821068268889123,0.5322681981200553,0.621518107938253,0.5762939927398426,0.522621534751937,0.7277653211902305,0.6002285375403722,0.5319860061336505,0.7388193346071628
1097,38,38,0.5825432440258254,0.5967683833782547,0.8470623396818965,0.6662897225096779,0.32872886339028584,0.7564780133278045,0.7023542743375877,0.6317694882972271,0.5582190249670852,0.7482593076899413
315,533,41,1.1074193638271796,0.7669177907475724,0.6427870100965994,0.5626994317787014,1.005710788187346,0.8689429620692714,0.8179182933442892,0.8531204756215047,0.7993519361051832,0.7055062320172732
313,294,42,1.1336638817635822,1.6114465770887276,1.3521400602895621,1.4265869729002314,2.2818363774627772,1.4441298990522742,1.3194807374759399,1.4187534222939666,1.5850805161749213,1.2334414529038982
313,795,50,0.4760969208663982,0.7892702413349199,0.767197399756197,0.37913162666156275,0.706360629507393,0.6596799786960831,0.6594897150219929,0.738838065628776,0.7285358309918158,0.37691860317713777
1089,918,52,1.2016407791948411,1.0552859456409576,1.378648077498837,1.5692031344120065,1.6746335467318954,1.2876504261183117,1.1344970581449951,1.4803238903661486,1.353956440087538,1.2828769450902848
1009,1009,54,1.0144820240461552,1.015526897201481,0.6704069221740925,0.7848257611920048,1.1140632079728774,0.7289577065655544,0.8129104358622321,0.7957589671771128,0.9340564604973011,0.9418232805245356
477,56,56,0.38025928008702886,0.46948030999055324,0.5465395665424571,0.5695091881598087,0.3164277547557069,0.5590884446380198,0.5418264647984922,0.6838800945277309,0.5800990767453602,0.7141724187781213
313,58,58,0.711914870042909,1.458122244923669,0.7866741531943822,1.2014201225751815,1.0302738512412166,0.7653334606657428,0.9051168412136611,1.1963341107092318,0.799147973301368,0.5841551511307519
549,59,59,0.33982512797233494,0.44761617726156766,0.5659936056762476,0.643452690801889,0.22342700284609807,0.3945137567404413,0.33428940622248604,0.3972154118651319,0.36265665322303037,0.3164575662415437
1009,1009,62,0.8364250227577734,0.933450764557042,0.8266984020390902,0.8926472211929811,1.1700627736352487,0.7174646849487932,0.8068412858772362,0.6309826101785709,0.8242776147408248,0.7845722194030098
1097,63,63,0.4366509364514628,0.5953009731842681,0.7550498444501479,0.9706021263748555,0.6597422958387205,1.0016939455964773,0.7574056007618752,0.923222293211215,0.6853278099493983,0.6651842622869106
549,64,64,0.46689555916396647,0.6107405120078394,0.4810734687683892,0.3194758972303711,0.2312830364049273,0.7381459368053629,0.4174071222360736,0.5714865867925848,0.4346105642046703,0.5436796653605689
313,66,66,0.43937195685475955,1.1179573240888032,0.47032738052568096,0.567226851670009,0.5384483482908022,0.47406953728687423,0.7795580181691282,1.2277326248834033,0.6752035688902371,0.5395390665750941
313,795,67,0.9476725451063346,2.6497534586116505,1.349059226139757,1.3358258315531122,1.5974656817404298,1.4378627744756243,1.9735871630700839,1.8328887857516727,1.941634570293272,0.9590742399382428
1097,72,72,0.7464931450224181,0.5170758683602635,0.8027961236834112,0.5127160727946825,0.46176516344575197,0.6783590348437779,0.5679455903203396,0.7139035297386703,0.5020676344576619,0.699177758390942
315,409,74,0.9554640545928536,0.7823343338293468,0.7177984430402583,0.6198838984375099,1.1826054467739013,0.9727758977506795,0.8602375994494776,0.8054821152584674,0.6915624649983201,0.6341800151183006
313,75,75,0.6726148294717901,0.8659834734968795,1.042121121130428,0.997441564185533,0.3145130900957008,0.5666706340220192,1.141469550857086,1.095648545440453,0.6442647709388775,0.29566850303894654
1009,1009,78,0.8241234889048327,0.5979658802797647,0.6053700232833725,0.6637975764729981,0.8781773904642787,0.6927603883002166,0.65201431302956,0.7016772060095241,0.6945147484859095,0.48100960680100946
73,73,81,1.0619708687846527,0.6107487913913844,0.7658294315116473,0.537868897082053,0.5595410515961655,0.7663241199878505,0.7046687771119899,0.8175188741195347,0.8780163556211724,0.5534160397936438
354,83,83,,,1.6886168354902749,,2.129350926117293,1.4565093329093604,1.4447688316895988,0.7547209245284575,,2.7754633782184017
315,972,84,0.6685232434406487,0.5189213181730132,0.7645373138675184,0.4840744856436403,0.3413641211231497,0.5515316507190541,0.5582450205585424,0.47632187089047645,0.45013070224633667,0.6838246136777392
1097,88,88,1.0661869945635085,0.7322499425063451,1.1599525970553977,1.39547082352958,0.9286524418719001,1.3178543232497748,1.1651685794711504,1.1834503412623252,1.1696311937701547,0.9949541022600937
512,91,91,,2.287511150606404,1.0798310078793054,1.0624604172814043,2.508488820220474,0.9575578794091721,2.188451451202512,1.138493917670902,0.818039504451553,2.701257443792825
1009,1009,93,0.8251960676604033,0.5609076504478053,0.7383680186045992,0.42094576525818095,0.8440349249331613,0.9210154227554235,0.6747663362706958,0.9264266512639018,0.8488591346364964,0.3172459235242359
354,96,96,0.6484639342271772,1.2737372482129008,1.1647647523092646,1.1138665650044486,1.5788951262262598,0.884416145175344,1.0349428576510984,1.299755333032518,1.196155831201335,1.55582138315633
315,541,97,1.3552483300659472,0.6531204064861965,0.8792778312440047,0.7713416481414419,1.1103566651001768,0.8158653149733827,0.8347150844697091,0.9014812811501276,0.9648482303860527,1.0031634669468552
73,73,98,0.4540126866746174,0.423044047099973,0.741508498008612,0.48912883466249346,0.4976157857437914,0.7016541572375203,0.8249955202473602,0.8161808418885463,0.6707195899829321,0.6474388931996345
313,100,100,0.5260942792516918,0.39492518242262775,0.7847872092927375,0.36818313386592594,0.9977638943829767,0.32071020617531404,0.5608486953298566,0.8596346605092162,0.7097044367841444,0.9412312385832929
354,101,101,1.284430758286972,1.56048236422432,1.3390783291436261,1.916330579123178,1.396196956608209,1.4273772829353444,1.475967513109793,1.4768880715351627,1.6161106222755184,1.3707967283317837
1009,1009,102,1.1629237305503746,0.7693779441903706,0.8396802893364946,0.9122542391100038,0.5564183852208949,0.7537177534481594,0.6453721627660735,0.8413340312321989,0.7534943676334789,0.37046562337372363
771,398,105,1.0319976495366403,1.6529069692811829,1.1293139824175382,2.112853708253884,1.9841084708240255,1.781963159857012,2.6225911515877924,1.4249731887787283,1.4939422380076814,1.8333400237838926
354,106,106,,,1.3101111073687077,1.1617775360416345,1.3969957768454027,1.1384430683552342,1.2651842316035105,1.1322424876449162,0.716536638248424,0.42861282646029913
73,73,108,1.2271738832918622,0.42774718722603744,0.7571851844926387,0.4950335237333013,0.5608102899168561,0.7802534722219794,0.5602756906423312,0.6299446131601533,0.6985876041164665,0.4795207723027418
315,337,113,0.6315494478255902,0.6640283266708437,0.4518446474336467,0.46675833428422037,0.8528067098690647,0.768946366624364,0.7644348738309835,0.7502268758947972,0.8616406459273594,1.0156162712421237
771,398,114,1.4201675129512705,2.3443874186019826,1.3720307273394898,3.0124806487130167,2.2014106163399125,1.972430529383549,2.9361225357266036,1.9294980810566986,2.0732137822143732,2.5722672381042924
313,115,115,1.7214519841994251,,3.339586177853115,0.9659358316780369,3.103073090790371,3.0465374326416144,,1.4520120720768452,2.118014519136914,1.234651793594926
1009,1009,117,0.20111971060841224,0.7464711683981996,0.2576756357857001,0.5255945168086306,,0.42468312197340413,0.644788413921003,0.2888578695292154,0.7259745372836566,0.5092103609170764
1097,118,118,0.3888037169081486,0.31815335785056337,0.7145878835075593,0.46442537352389723,0.26657628889701274,0.5103479971752962,0.5308099123167309,0.6233225335955174,0.44865879144785054,0.466403925288217
315,111,120,1.853690150343982,0.8475865413826222,1.2385007331812934,1.3309716248346053,2.0489067583156304,1.465203098386808,1.4727418659618612,1.2116714828355655,1.399056275612126,1.7522104002082155
315,409,121,0.6913953650176359,0.5361715465312366,0.516789667724793,0.4325809302706366,0.8354527030410726,0.6868156664792185,0.604507516206323,0.5740129013095703,0.5534697923746047,0.3653723412578355
771,398,122,0.9581503877515355,1.3685640970982849,1.2886550288381733,1.5119964073982106,2.353697925558777,1.2842050557671878,1.8125522569800325,1.1219971665913535,1.1744799950572227,2.732196305713584
771,867,123,1.4337493975203355,1.8385951831757852,1.3742323542648553,1.8924503855293164,0.8936284825897814,2.127076593479931,1.6014881229508051,0.93005542732058,1.0641154169578082,1.675399371157147
1009,1009,125,0.7497990144575388,0.5896108094346763,0.7816423299093319,0.6250929063783844,0.7324477158079904,0.6757206982588138,0.5607971114846452,0.7792544941664553,0.5951411642454146,0.25945889454422943
1097,126,126,0.9688757462712935,0.39924789150209816,0.511467402330223,0.26488600813129615,,0.13024669747667533,0.10356563161047262,0.9301434206756602,0.8570043998046915,0.678188247985366
313,128,128,1.1720373409565579,1.4554179210204752,1.1648618711249425,1.0688496220791082,1.6258502596053885,1.0961447883298119,1.2494456529128204,1.2809431212543485,1.2820744101959902,0.733811014406135
73,73,129,0.7613810869696906,0.45467196315959313,0.4979911602250101,0.39077818628390115,0.40990374366357235,0.717412230497072,0.5485712566928327,0.5333615180702729,0.45390615923961736,0.4406025029439029
703,131,131,0.7250745729770267,0.5685284219023392,0.7709999859363676,0.7760564972589492,0.5070573390790938,0.6390854718881694,0.38986057436892724,0.707705081198394,0.7806562870044725,0.6358749772641102
315,972,132,0.7214362828842144,0.4963761710870036,0.837375335953572,0.41802612986275006,0.39275186548306806,0.6614801271180831,0.7587291007259709,0.4914862098368463,0.518263481251777,0.5002893837541512
1097,133,133,0.15257545662115732,0.12228990252846937,0.21737922905383952,0.25233000327527183,0.1982700514365419,0.22249349266838417,0.3529632553852634,0.40297682436506393,0.2721537722841157,0.2355620793489459
354,136,136,0.6301222809723253,1.3847247345595843,1.6019942315572573,1.8879727501844548,1.29110011552289,1.396463674278502,1.2807696417156385,1.1945093504653683,1.3556304268296622,1.5184877007293165
1089,918,139,0.9055309861787665,0.7776807116290473,1.1409125258198838,1.2259961859942685,1.1180547428571947,0.9608353890917629,0.8998149416002478,1.2544762726915373,1.048531685859075,1.0115926715591728
73,73,140,0.13021439986376404,0.26891189144970506,0.2091081227632674,0.2718462935161781,0.3721466300869996,0.5623424064449498,0.19111473661103853,0.6579536357528691,0.1622361156550287,0.3385075909210717
